price_sq,price,state,county,Risk_1_Type,Risk_1_Score,Risk_2_Type,Risk_2_Score,Risk_3_Type,Risk_3_Score,risk_score,risk_ratng,income,white_pct,black_pct,asian_pct,hispanic_pct,ed_pct,tax_paid_2022,tax_trend,unemp_rate,pop_density
128,233570.62257651123,IA,Cedar,SWND,91.63219854,CWAV,90.32771238,DRGT,88.8323258,46.13426662,Very Low,66315.0,0.9367198054579844,0.0042691164550121,0.0032964063766549,0.0249662253445014,21.7864757843,2295.0,3.4,3.3,31.481690483587688
123,181714.7693025594,IA,Cerro Gordo,DRGT,94.20935412,WNTW,92.36398346,TRND,87.46420617,65.82882596,Relatively Low,79493.0,0.8769216500104343,0.0196628562153639,0.0124052217868156,0.0520091821828552,23.8898987276,2182.0,11.9,3.1,74.22136793849084
91,162500.08470509024,IA,Cherokee,DRGT,89.97772829,HAIL,87.90964047,SWND,61.85173401,36.93923003,Very Low,95566.0,0.9150797735460628,0.0072053525476067,0.0048893463715903,0.0454623434551381,21.4208177542,1485.0,11.4,2.8,19.98470815903155
118,177302.80348481936,IA,Chickasaw,HAIL,83.10531339,SWND,78.49188673,DRGT,77.98281896,39.29366847,Very Low,106632.0,0.9301531801531802,0.0062437562437562,0.0023310023310023,0.04004329004329,18.3738249298,1723.0,8.8,2.9,23.49818992886947
144,188547.4193842729,IA,Clarke,SWND,76.32834871,HWAV,74.76932867,HAIL,74.3557111,34.48934139,Very Low,50014.0,0.803959786622897,0.0044111612638489,0.0083093967993434,0.1573656134591711,14.6850950212,2227.0,14.9,3.5,22.352512810977398
122,185339.5430762325,IA,Clay,WNTW,94.3684378,DRGT,92.61851734,HAIL,88.57779192,51.25676106,Relatively Low,62951.0,0.91705322265625,0.00604248046875,0.00640869140625,0.04296875,23.8573715099,1878.0,11.4,3.6,28.31566729363142
87,187254.20002243636,IA,Clayton,RFLD,88.54597518,HAIL,84.9825008,LNDS,74.33344041,52.84759784,Relatively Low,65588.0,0.9453147919967142,0.0092706683095699,0.0027577304465176,0.0201255647479903,17.3630831643,2123.0,11.2,5.3,21.267275653090007
100,170756.3309273136,IA,Clinton,CWAV,98.31371301,SWND,94.84568883,DRGT,92.87305122,70.98313713,Relatively Low,53442.0,0.887343951786483,0.0299612569952647,0.0054240206629358,0.033125269048644,21.2846697313,2315.0,4.2,3.7,64.72340745129549
146,166624.9331162556,IA,Crawford,DRGT,95.76837416,SWND,88.2914413,WNTW,87.17785555,71.42857143,Relatively Low,54564.0,0.642965204236006,0.0231770045385779,0.0183358547655068,0.2972465960665658,16.8261114237,1509.0,5.1,5.8,22.879715577275427
231,313947.9774967783,IA,Dallas,WNTW,96.30925867,SWND,94.01845371,DRGT,92.36398346,72.98759147,Relatively Low,84495.0,0.8197194967796304,0.0266558317783262,0.0500311001424587,0.0653604606834005,50.4325917475,4664.0,6.5,2.3,166.79534388688185
118,234390.94419930587,IA,Delaware,CWAV,95.8001909,SWND,90.1686287,HAIL,88.99140948,59.02004454,Relatively Low,60775.0,0.9552836230558096,0.0069762122598353,0.0022301006404391,0.0139524245196706,18.7981765437,2136.0,2.7,3.1,29.902982608289705
108,148247.79847871745,IA,Des Moines,HAIL,96.08654152,CWAV,93.38211899,HWAV,91.12313077,69.45593382,Relatively Low,58928.0,0.841763042919558,0.0642765355949627,0.0102287329735286,0.0319969159599074,21.9192179058,2077.0,6.5,4.2,89.59641393130164
280,384715.7461791501,IA,Dickinson,WNTW,96.65924276,HAIL,83.26439707,DRGT,80.94177537,43.84346166,Very Low,79429.0,0.9438513246342428,0.0042930576738405,0.0045190080777269,0.0229339659944642,31.4894599169,2363.0,16.3,4.0,43.162485480729416
138,235135.6827914745,IA,Dubuque,CWAV,99.49093223,TRND,90.39134585,SWND,89.97772829,77.85555202,Relatively Low,63435.0,0.8799488243708823,0.0406483589547277,0.0102552737090242,0.029990127536115,32.0972506249,2814.0,6.0,3.2,159.22671965962124
76,131533.93582398948,IA,Emmet,DRGT,90.04136176,WNTW,83.2007636,CWAV,81.3235762,28.88959593,Very Low,51744.0,0.8664252236898168,0.0094801874733702,0.0034086067319982,0.0944823178525777,16.3370854883,1497.0,1.4,4.2,23.08989943807948
89,148942.68703617333,IA,Fayette,HAIL,91.88673242,SWND,89.65956093,WNTW,79.92363983,56.06108813,Relatively Low,53333.0,0.925367778973807,0.0102516787123891,0.0039981546978317,0.0266543646522118,17.1946368057,1651.0,9.4,3.6,26.4090849198185
86,145606.70564123755,IA,Floyd,DRGT,88.35507477,HAIL,83.55074769,WNTW,73.08304168,42.95259306,Very Low,60794.0,0.8899340884366801,0.0265566007551033,0.0187496000511934,0.0351954949766429,20.340856748,1756.0,10.7,3.7,30.834493189628734
74,149313.73649823008,IA,Franklin,DRGT,94.49570474,CWAV,81.19630926,SWND,76.1374483,42.44352529,Very Low,63224.0,0.8018764347739296,0.0031939315300928,0.0048907076554546,0.1630901287553648,18.0339563418,1478.0,7.2,3.3,17.027300937860627
115,155540.58152874096,IA,Greene,DRGT,96.27744193,CWAV,72.4785237,HAIL,71.11040407,46.54788419,Very Low,59822.0,0.9335309542811538,0.0025082658761828,0.0054725800934899,0.0291870938319461,20.5119948479,1572.0,11.6,2.2,15.196836884168661
109,193816.8316658272,IA,Grundy,DRGT,93.28666879,HAIL,86.60515431,WNTW,82.59624563,35.4756602,Very Low,65012.0,0.9563630464757888,0.0034877118987752,0.0019466298969908,0.0117608889609862,25.9384079024,1886.0,6.7,3.3,24.31957072637866
181,240860.17293173724,IA,Guthrie,DRGT,93.85937003,HAIL,85.9688196,SWND,82.43716195,53.03849825,Relatively Low,68446.0,0.9375882519062412,0.0025416548997458,0.0034830085663183,0.0257930904640873,20.5866807611,2140.0,10.1,3.6,17.73323213310674
129,161129.29726568807,IA,Hamilton,DRGT,90.86859688,WNTW,82.97804645,SWND,79.76455616,42.47534203,Very Low,60409.0,0.8446040295232395,0.0058514528891548,0.0208790478090298,0.0974133918478622,24.2455677103,1611.0,1.1,2.9,25.781914694006183
119,175081.813794233,IA,Hancock,DRGT,95.41839007,CWAV,81.99172765,WNTW,81.99172765,38.53006682,Very Low,63316.0,0.909031959240389,0.007040296433534,0.0023158869847151,0.0568781843446039,20.32404407,1449.0,6.9,2.6,18.649926934527336
83,140911.63737748098,IA,Hardin,HAIL,95.8001909,DRGT,93.06395164,SWND,89.05504295,60.92904868,Relatively Low,77229.0,0.906031520322313,0.0085318165659438,0.0050953904491053,0.0484654579926531,19.6746644978,1556.0,2.6,3.6,29.311338129748467
139,210803.38200139883,IA,Harrison,DRGT,94.97295577,HAIL,85.45975183,RFLD,78.9055043,49.44320713,Relatively Low,59741.0,0.947606638321218,0.0018515978603758,0.0033603072280894,0.0200932656700041,19.3141505715,2095.0,15.8,2.9,20.542770137306665
110,175573.47565301578,IA,Henry,SWND,86.76423799,DRGT,81.45084314,CWAV,75.21476297,33.24848871,Very Low,52183.0,0.8613904892100381,0.0244605019041109,0.0220193340494092,0.0528756957328385,21.673574389,2295.0,15.4,3.0,46.41386719436546
106,176532.34730355965,IA,Howard,SWND,84.91886732,DRGT,82.11899459,CWAV,68.75596564,34.07572383,Very Low,63532.0,0.9388530995881296,0.0024289787728376,0.0028514098637659,0.0272468053648748,18.2031616841,1636.0,10.0,4.2,19.751775009806426
115,186191.47801161744,IA,Humboldt,DRGT,90.39134585,WNTW,77.25103404,CWAV,71.36493796,29.65319758,Very Low,59055.0,0.9193497968115036,0.0055225591330624,0.0021881838074398,0.0448056684380535,18.2765292454,1884.0,13.2,3.1,21.807762941755392
74,162573.27029614084,IA,Ida,DRGT,93.0321349,CWAV,59.72001273,TRND,58.60642698,25.48520522,Very Low,76071.0,0.9356174161313348,0.0039971448965024,0.0025695931477516,0.0364025695931477,19.26351639,1147.0,9.3,2.7,16.04216345253333
107,216593.61846947228,IA,Iowa,SWND,94.08208718,HAIL,91.25039771,CWAV,87.01877187,54.27935094,Relatively Low,61176.0,0.9238986916336576,0.0066618653222902,0.0050414115952466,0.0297083183291321,23.1028231028,2402.0,9.6,3.1,28.076073821480342
129,210880.3101383392,IA,Jackson,CWAV,96.15017499,SWND,92.45943366,HAIL,85.93700286,55.04295259,Relatively Low,56935.0,0.9427251732101616,0.0071850141134205,0.0023607903515524,0.0121632024634334,19.3424019786,1958.0,9.5,4.3,29.680041378455215
167,212081.31493111796,IA,Jasper,DRGT,94.40025453,SWND,90.96404709,HAIL,88.64142539,56.82468979,Relatively Low,52040.0,0.9109301034035914,0.0180625710734403,0.0056858752280961,0.0287467273160024,19.1378725649,2414.0,7.8,3.8,51.06757871428036
136,188144.02566133585,IA,Jefferson,HAIL,71.46038816,SWND,67.86509704,CWAV,67.76964683,21.31721285,Very Low,57961.0,0.8571154951158781,0.0261124944135861,0.031922364808785,0.0389452850667177,38.2583682008,2273.0,9.5,2.3,35.42984614785211
168,276138.51140201715,IA,Johnson,SWND,99.5545657,TRND,98.44097996,HAIL,98.34552975,93.19121858,Relatively Moderate,63487.0,0.7490219425072291,0.082712915592657,0.0559684404726078,0.0667172596072068,54.0839881032,4451.0,7.9,2.3,242.8031731061642
112,200833.44659779235,IA,Jones,SWND,93.41393573,CWAV,91.0594973,DRGT,80.40089087,55.10658606,Relatively Low,55571.0,0.920371984888114,0.0211663276179405,0.002809260873777,0.0240724595563305,21.6963861957,2145.0,9.0,4.6,35.3934399061495
105,139643.19392677906,IA,Keokuk,HAIL,83.83709831,CWAV,81.54629335,SWND,65.63792555,29.71683105,Very Low,56070.0,0.9444832054221072,0.0046845410146516,0.0015947373666899,0.0214292833648958,17.0221843003,1433.0,2.4,3.6,17.12758057499142
103,162383.7581201882,IA,Kossuth,DRGT,97.16831053,WNTW,92.30034998,CWAV,85.93700286,56.34743875,Relatively Low,63562.0,0.9278392230914486,0.0047882384677636,0.0047882384677636,0.0406663069867817,18.8954597482,1357.0,2.2,2.7,15.053445266380416
73,137799.08590764037,IA,Lee,HAIL,92.23671651,HWAV,89.15049316,SWND,86.25517022,58.95641107,Relatively Low,52269.0,0.890716733720757,0.0267024288481597,0.004142452689614,0.0330800178810907,19.2338122007,1806.0,9.7,4.0,61.613475326408455
136,214651.4410111733,IA,Linn,RFLD,99.07731467,SWND,96.97741012,TRND,95.57747375,91.72764874,Relatively Moderate,63407.0,0.8159436211186327,0.0703433362715426,0.0232089587883577,0.0386931771305997,34.3063240085,3262.0,8.8,3.4,314.5598852196221
100,154036.3741149971,IA,Louisa,SWND,88.22780783,DRGT,84.75978365,RFLD,83.74164811,50.27044225,Relatively Low,53254.0,0.7829657654332379,0.0067361816000738,0.0244532619728707,0.1594537233551721,15.3055848261,1703.0,4.4,3.5,25.696009409217098
98,240051.76793735792,IA,Lucas,HAIL,75.27839644,SWND,73.49665924,HWAV,69.90136812,27.55329303,Very Low,49937.0,0.9444058373870744,0.0020847810979847,0.0033588139911975,0.0229325920778318,14.9478563152,1696.0,2.7,2.6,19.648127734567854
140,287783.83950046,IA,Madison,SWND,78.74642062,DRGT,76.16926503,HAIL,75.11931276,24.53070315,Very Low,61924.0,0.9369108049311096,0.0026589315929417,0.0050157118685037,0.0190959632583998,24.7509647312,3530.0,8.6,4.6,29.14235429701322
117,175982.32806603683,IA,Mahaska,SWND,86.19153675,CWAV,83.39166402,HAIL,82.88259625,42.92077633,Very Low,55210.0,0.9129788192879676,0.0173050923839567,0.0112663361874718,0.0216313654799459,20.9923664122,1861.0,9.0,2.7,38.27267054679595
205,250500.84246907244,IA,Marion,DRGT,79.22367165,SWND,76.77378301,HAIL,72.22398982,43.68437798,Very Low,64302.0,0.925300772131442,0.0084096486502663,0.0120009576824085,0.0209493026874962,30.8797614206,2658.0,8.7,2.4,57.966185390699145
130,163588.92923253195,IA,Marshall,DRGT,96.6910595,SWND,93.35030226,WNTW,93.15940185,68.85141584,Relatively Low,49357.0,0.6841540954993143,0.0195736192494701,0.037750903877322,0.2279017578855504,20.709657978,1946.0,9.8,8.5,69.24521336568684
160,263088.5975383585,IA,Mills,HAIL,87.62328985,DRGT,85.65065224,WNTW,70.12408527,38.75278396,Very Low,69748.0,0.9203258768296052,0.0053162109914388,0.0033140016570008,0.0318282242474454,28.6529006883,3173.0,12.8,2.4,32.521499599413985
117,180217.16411471888,IA,Mitchell,DRGT,90.48679605,HAIL,82.53261215,SWND,74.57842825,38.43461661,Very Low,110907.0,0.9540937056318032,0.0039753904401325,0.0042593469001419,0.0182678655939422,21.470342523,1784.0,7.6,2.5,22.249866437672964
136,162409.49012789983,IA,Monona,HAIL,90.45497932,DRGT,79.06458797,WNTW,64.04708877,30.57588291,Very Low,60126.0,0.9200091418123644,0.0031996343275054,0.0030853616729516,0.0269683464746886,15.0449582531,1301.0,4.0,3.0,12.376950151281983
59,160578.1280625259,IA,Monroe,CWAV,72.16035635,HAIL,70.63315304,HWAV,67.48329621,21.63538021,Very Low,58282.0,0.9491883331133694,0.0023756103998944,0.002111653688795,0.0154414675993137,19.7872340426,2112.0,3.1,2.7,17.27219083367217
92,138858.98429375756,IA,Montgomery,HAIL,86.5097041,DRGT,82.69169583,WNTW,67.35602927,40.37543748,Very Low,50995.0,0.929622458857696,0.0024201355275895,0.0020329138431752,0.0359148112294288,18.6852193667,1858.0,8.8,2.8,24.06140015016727
115,195227.52716258744,IA,Muscatine,SWND,95.13203945,CWAV,84.91886732,DRGT,84.21889914,54.91568565,Relatively Low,57595.0,0.754782005319764,0.0251185382213484,0.0093442812536139,0.1796923788597201,22.8968544257,2608.0,6.8,3.4,95.29856476922747
112,156999.7845884559,IA,O'Brien,DRGT,96.15017499,WNTW,95.2593064,HAIL,95.16385619,67.41966274,Relatively Low,63799.0,0.8890847553236497,0.0112113947257086,0.0055704414045973,0.0694542377661824,21.2779156328,1491.0,4.8,2.7,24.494185737997658
98,147429.3958785137,IA,Osceola,DRGT,88.19599109,WNTW,87.71874006,RFLD,87.68692332,52.2748966,Relatively Low,60171.0,0.8625645994832042,0.0045219638242894,0.003391472868217,0.0973837209302325,17.0360110803,1170.0,9.2,1.9,15.348488939789014
69,150444.1323027916,IA,Page,HAIL,88.67324213,DRGT,85.42793509,WNTW,73.24212536,44.19344575,Very Low,54431.0,0.8997436066004865,0.023995792518572,0.0076918019854052,0.0305042403523765,17.2851649826,1644.0,10.0,2.4,28.106356207566044
132,234940.37572670137,IA,Plymouth,TRND,77.72828508,DRGT,76.99650016,WFIR,69.64683423,40.08908686,Very Low,66979.0,0.8927153864113939,0.0137753910810179,0.0043194022881158,0.0582146470542454,23.7766734873,2303.0,7.7,2.0,29.444469999271213
206,263735.7967547141,IA,Polk,SWND,99.84091632,TRND,98.28189628,HAIL,97.77282851,91.53674833,Relatively Moderate,66761.0,0.7357011866344707,0.0710599694151717,0.049376422874852,0.0975932217846836,38.0265211809,4208.0,8.1,3.0,823.641765482465
162,220267.24931697303,IA,Pottawattamie,SWND,98.18644607,TRND,95.60929049,DRGT,95.29112313,83.58256443,Relatively Moderate,58306.0,0.8453457461005477,0.0196013537318372,0.0082526396703214,0.0817790684018918,22.873585025,2898.0,7.7,2.8,96.65953997899409
147,204692.89456180704,IA,Poweshiek,DRGT,94.14572065,SWND,90.614063,HAIL,84.34616608,49.41139039,Relatively Low,56638.0,0.9111563605187012,0.0171471439288393,0.0118422462758546,0.0283463723073625,29.6329971896,2352.0,8.4,4.3,31.524512633298265
76,186709.1285278008,IA,Ringgold,DRGT,82.02354438,HAIL,77.5692014,CWAV,71.61947184,20.07636017,Very Low,54984.0,0.953677889770534,0.0004289084280506,0.0017156337122024,0.0152262491957966,20.3197048878,1790.0,14.5,2.2,8.548505977444973
134,205442.60337116453,IA,Scott,CWAV,99.42729876,SWND,97.42284442,WNTW,94.11390391,82.05536112,Relatively Low,66748.0,0.7704744402269436,0.0784397918348419,0.0276179516685845,0.0692280828309545,33.5780871978,3108.0,8.0,3.3,369.25820319723755
116,183901.94952283063,IA,Shelby,DRGT,90.614063,SWND,79.03277124,TRND,72.60579065,42.31625835,Very Low,64704.0,0.9271241273625064,0.0045121743572279,0.0041716328963051,0.0350757704750553,21.9971229921,1932.0,5.6,2.5,19.651019644843252
203,259540.9152878696,IA,Story,WNTW,96.46834235,DRGT,95.73655743,TRND,91.98218263,76.01018136,Relatively Low,55798.0,0.8113094573611943,0.0302424469996042,0.055248282371089,0.0510671118463115,51.0805689018,3453.0,9.4,2.1,170.04851692336888
92,164285.68069147473,IA,Tama,DRGT,97.10467706,SWND,93.19121858,WNTW,82.43716195,52.72033089,Relatively Low,56041.0,0.7752553253574554,0.0072950102130142,0.0046688065363291,0.1052815873942223,16.5407725322,1921.0,9.0,4.8,23.418835536151974
48,136950.38208547595,IA,Taylor,DRGT,86.25517022,HAIL,80.36907413,CWAV,75.91473115,28.22144448,Very Low,54697.0,0.8995929443690638,0.00016960651289,0.0025440976933514,0.0676729986431479,17.1638141809,1325.0,7.2,1.9,10.904477756974057
101,154208.6679546348,IA,Union,HAIL,86.47788737,WNTW,76.42379892,CWAV,75.2465797,36.0165447,Very Low,50034.0,0.9246169055857636,0.009391992090954,0.0053550832097544,0.0328719723183391,22.7256295939,1863.0,2.9,3.6,28.191344753645776
31,158595.86203917445,IA,Van Buren,CWAV,82.37352848,DRGT,73.43302577,HWAV,67.38784601,27.26694241,Very Low,48677.0,0.9548799111481328,0.0036096071081493,0.0033319450229071,0.0158267388588088,16.2675638235,1400.0,8.5,3.4,14.5371359241287
91,139676.79420442457,IA,Wapello,HWAV,91.37766465,SWND,85.17340121,LTNG,85.16731017,63.21985364,Relatively Low,47419.0,0.7702401444817564,0.0407201512543386,0.0175522758698535,0.1222451110421311,19.0908334027,1837.0,8.4,3.4,80.42951432293675
204,276552.85747623205,IA,Warren,SWND,82.88259625,HAIL,78.58733694,DRGT,74.83296214,47.91600382,Very Low,64502.0,0.9140125565330228,0.008625460374406,0.0072514932351201,0.0316394099574451,32.3094458733,3667.0,5.3,2.9,90.51087837685756
135,207580.64672461007,IA,Washington,CWAV,94.97295577,SWND,94.40025453,HAIL,91.53674833,61.43811645,Relatively Low,80062.0,0.8844670950587192,0.0078440062042986,0.0050077553733658,0.0714380678041214,23.6165748754,2527.0,8.8,2.9,39.13098158189566
76,145210.28164921748,IA,Wayne,DRGT,82.6598791,CWAV,75.692014,HAIL,71.39675469,25.2943048,Very Low,53428.0,0.9585962752039404,0.001539171925504,0.0036940126212097,0.0093889487455748,15.1501260601,1392.0,9.1,3.4,12.192929917829947
97,147053.9374002378,IA,Webster,DRGT,97.04104359,TRND,92.90486796,HAIL,92.65033408,75.18294623,Relatively Low,53213.0,0.8479148085083381,0.0479202140598394,0.007973188464553,0.0557582637368577,19.8953297911,1961.0,10.0,3.2,50.96403482433456
168,267552.0936577855,IA,Winneshiek,HAIL,92.33216672,DRGT,77.88736876,WNTW,75.08749602,45.14794782,Very Low,62049.0,0.9319880418535128,0.0059292476332835,0.0088689586447433,0.0291479820627802,30.6173399909,2630.0,7.2,4.1,28.763827569405546
127,202361.4920587972,IA,Woodbury,TRND,96.37289214,SWND,94.8138721,LNDS,89.01381304,83.45529749,Relatively Moderate,53685.0,0.6818606582909356,0.0479134612661764,0.0279117622072663,0.1769475462757572,23.3300574764,2471.0,9.0,2.9,119.37886260114298
71,172977.77268077325,IA,Worth,DRGT,91.79128221,HAIL,70.66496977,CWAV,69.71046771,24.78523703,Very Low,56008.0,0.9332258497917506,0.0080612656187021,0.0034932151014375,0.0283487840924358,19.988791332,1523.0,7.7,3.0,18.33254022949845
109,133423.78989753235,IA,Wright,DRGT,94.65478842,WNTW,80.8781419,CWAV,79.06458797,43.14349348,Very Low,68410.0,0.7808854206907209,0.0056401143475237,0.0051765433052615,0.1849648458626284,19.3993051664,1604.0,10.9,2.7,21.99772875091507
281,450049.51213917887,ID,Ada,WFIR,99.1091314,HWAV,96.85014318,ERQK,93.73210309,87.94145721,Relatively Moderate,72588.0,0.8040899696343392,0.0156232637731404,0.0275796164188723,0.0913656870053963,40.73871318,2504.0,12.3,2.8,461.8832859091901
253,535344.8990193907,ID,Adams,WFIR,96.37289214,LNDS,92.80436878,WNTW,36.0165447,50.90677696,Relatively Low,45707.0,0.9116236583694908,0.0006850879196163,0.0018269011189769,0.0347111212605617,18.5001459002,1262.0,8.7,8.8,3.14963834778274
171,312844.9728059924,ID,Bannock,WFIR,95.86382437,CWAV,95.51384028,ERQK,85.58701877,65.70155902,Relatively Low,50084.0,0.8095681353283228,0.0079064101680112,0.0131926727803442,0.0918545588269093,28.9525296916,1843.0,13.5,3.2,75.01611215288801
215,321511.0782825115,ID,Bear Lake,ERQK,75.27839644,WFIR,74.48297805,CWAV,57.36557429,6.840598155,Very Low,49045.0,0.9380100439422472,0.0015693659761456,0.0020401757689893,0.0326428123038292,19.0893596299,994.0,4.5,3.4,6.007299873864624
170,351990.34706722485,ID,Benewah,LNDS,84.42017347,WFIR,58.51097677,CWAV,50.17499205,5.917912822,Very Low,45633.0,0.8156348373557187,0.0008394543546694,0.0031479538300104,0.0266526757607555,18.2087781732,1380.0,8.0,6.7,11.985739595281244
183,316759.44841068424,ID,Bingham,CWAV,98.02736239,ERQK,85.5233853,WFIR,79.60547248,50.68405982,Relatively Low,48780.0,0.727975495915986,0.0023962327054509,0.0040006667777962,0.1735914319053175,19.5705137129,1298.0,7.6,3.5,22.377752418721958
777,1003528.646858728,ID,Blaine,WFIR,92.39580019,WNTW,88.13235762,AVLN,82.69230769,42.02990773,Very Low,187239.0,0.7425840474620963,0.0018539881344759,0.008693144363876,0.2068638760711931,42.4463822767,2319.0,-5.2,3.1,9.042864925600862
248,496180.45815920667,ID,Boise,LNDS,97.8477353,WFIR,97.29557747,WNTW,48.1705377,61.62901686,Relatively Low,54614.0,0.8871222076215506,0.002496714848883,0.0047306176084099,0.0425755584756898,27.7842711638,1544.0,17.4,5.1,3.936282304975298
340,621126.08354422,ID,Bonner,LNDS,98.58657244,WNTW,90.48679605,CWAV,79.4463888,27.71237671,Very Low,55464.0,0.8988325196348971,0.0024410953088516,0.0053491827637444,0.0319252812566334,26.5859982714,1568.0,11.0,5.7,24.234360955364856
176,344723.8010156885,ID,Bonneville,CWAV,97.80464524,ERQK,93.54120267,WFIR,89.88227808,71.36493796,Relatively Low,60032.0,0.8062260010970927,0.0047836468652189,0.0112290665031783,0.1378948727049788,31.2923700203,1691.0,12.5,3.1,64.54633223434105
267,481435.1980918298,ID,Boundary,LNDS,98.77931256,WFIR,77.15558384,WNTW,64.5243398,20.39452752,Very Low,47225.0,0.8750829462508295,0.0022395487723954,0.0059721300597213,0.057398805573988,16.3381995134,1411.0,10.5,6.5,9.334172867690144
243,370794.59326942783,ID,Canyon,HWAV,95.48202354,LTNG,93.5971686,ERQK,89.69137766,65.25612472,Relatively Low,47903.0,0.6724259535708877,0.0062958395534497,0.0085372449752277,0.2560135003569806,20.7130586612,1879.0,9.9,3.6,378.7143631003181
171,299035.8219316193,ID,Cassia,CWAV,94.68660515,WFIR,92.4912504,DRGT,75.08749602,48.52052179,Relatively Low,54685.0,0.6701277631312107,0.002595822348408,0.0053133238693976,0.2914621780571892,18.7220579132,1091.0,13.4,2.9,9.34332061164174
187,316119.30094426125,ID,Clearwater,LNDS,96.20944427,WFIR,92.36398346,HWAV,34.1393573,25.51702195,Very Low,43947.0,0.9024501946416305,0.004579803068468,0.0051522784520265,0.0343485230135104,18.081234532,1393.0,11.9,6.9,3.4729156671812933
200,383759.5268379098,ID,Custer,LNDS,94.02505622,WFIR,83.70983137,CWAV,73.17849189,15.97200127,Very Low,52420.0,0.9106432748538013,0.0007017543859649,0.0035087719298245,0.0364912280701754,27.4877149877,946.0,28.5,5.0,0.8561772004889975
228,328550.2054836833,ID,Elmore,LNDS,99.74301317,WFIR,98.50461343,AVLN,88.46153846,79.35093859,Relatively Low,46255.0,0.6975511058396707,0.0240005581525151,0.0267215516639921,0.1778064606153631,19.5428635297,1495.0,9.4,3.9,9.106951725044828
191,369473.5599233474,ID,Franklin,LNDS,83.71345969,WFIR,79.35093859,ERQK,73.40120904,9.704104359,Very Low,45872.0,0.8948147104410314,0.0015499506833873,0.0019726645061293,0.0720727067775116,15.5213552851,1453.0,11.9,3.1,21.02002167591693
252,426742.1650395429,ID,Gem,WFIR,95.76837416,HWAV,69.01049952,ERQK,62.96531976,49.37957366,Relatively Low,47755.0,0.8435914866914187,0.001516498457355,0.0051770119751085,0.0900486325367358,21.2850182704,1374.0,8.0,4.3,33.48808552667527
227,329724.1066779609,ID,Gooding,WFIR,94.05027044,CWAV,91.88673242,ERQK,63.37893732,43.77982819,Very Low,63424.0,0.6439287088088217,0.0012822156686754,0.0025644313373509,0.3107449673035004,15.4599616278,1072.0,17.5,3.7,21.015495732490532
213,366564.9550398079,ID,Idaho,WFIR,98.95004773,LNDS,98.20109219,RFLD,75.72383073,80.90995864,Relatively Low,45574.0,0.8860407472341455,0.0032646151985974,0.0033250710356084,0.0369385164137597,21.9674010976,929.0,7.9,4.8,1.913982572017939
170,395957.8892968483,ID,Jefferson,CWAV,98.40916322,ERQK,78.65097041,DRGT,69.90136812,37.63919822,Very Low,48137.0,0.8555890065067495,0.0023631478424136,0.0038198828137645,0.1054028681492991,25.1970302684,1596.0,10.2,3.0,27.59929371486849
214,327971.2997300736,ID,Jerome,CWAV,91.37766465,LNDS,87.88949566,WFIR,84.9825008,21.66719695,Very Low,46359.0,0.5839419070016916,0.001609110038371,0.0033007385402483,0.3785947105664892,13.6005969339,1468.0,7.2,3.6,39.77588092580293
302,512923.6538442261,ID,Kootenai,CWAV,99.45911549,LNDS,92.03340829,HWAV,87.65510659,61.31084951,Relatively Low,63893.0,0.8701287333247745,0.0027018825643958,0.008000606902347,0.0510965091443844,26.4704378505,2022.0,11.1,4.3,129.51878553017045
236,395622.5565129697,ID,Latah,LNDS,96.1130742,WFIR,83.42348075,HWAV,65.92427617,17.05377028,Very Low,54794.0,0.8471290836855024,0.008047169572589,0.0244957866234785,0.0524584356099906,43.9213814648,2147.0,9.1,3.0,36.32869292242461
197,389567.255889531,ID,Lemhi,WFIR,93.44575247,LNDS,82.30003212,ERQK,61.62901686,32.19853643,Very Low,53841.0,0.9129671432154502,0.0021319287684976,0.0035114120892901,0.0369952345121645,21.9080687831,1091.0,2.9,4.4,1.7227602406137086
171,265042.6690120509,ID,Lewis,LNDS,92.83649213,WFIR,81.99172765,DRGT,37.7982819,4.804327076,Very Low,54650.0,0.8579111236909143,0.0016982734220209,0.0019813189923577,0.0390602887064817,18.9388071263,1295.0,15.0,4.2,7.284838366979065
139,293143.6372648436,ID,Lincoln,WFIR,91.6003818,CWAV,88.8323258,DRGT,57.14285714,25.80337257,Very Low,46300.0,0.6329237370782134,0.0011702750146284,0.001950458357714,0.3196801248293349,11.7735170761,974.0,5.8,5.4,4.201110221823661
180,338368.6732488524,ID,Madison,CWAV,95.95927458,ERQK,85.17340121,LTNG,64.18918919,36.87559656,Very Low,29168.0,0.8312701982499575,0.0133993536560013,0.0176327178576153,0.0991816755806701,36.3444897212,1729.0,9.4,2.4,110.64632788261731
229,282156.5786968419,ID,Minidoka,CWAV,94.05027044,DRGT,77.02831689,WNTW,71.61947184,23.98981864,Very Low,49862.0,0.5989913477999352,0.0012492481376949,0.002359690926757,0.3659371674455189,12.9401143545,1091.0,9.6,3.0,28.01952400068765
228,361031.1456203436,ID,Nez Perce,WFIR,87.11422208,LNDS,75.77899133,HWAV,73.94209354,16.89468661,Very Low,56586.0,0.8419101924447612,0.0043715846994535,0.0076977904490377,0.0387265383701591,25.4164667169,2127.0,10.0,3.1,48.61685729302854
